Sym_121889_c0_g4	GO:0005737;GO:0016597;GO:0004070;GO:0005524;GO:0004087;GO:0004088;GO:0004151;GO:0046872;GO:0006207;GO:0044205;GO:0006526;GO:0070409;GO:0006541;GO:0000050
Sym_17118_c0_g1	
Sym_74115_c0_g1	GO:0005096
Sym_172453_c0_g1	GO:0005783;GO:0098826;GO:0016021;GO:0005525;GO:0003924;GO:0042802;GO:0007029;GO:1990809;GO:0007030;GO:0051260
Sym_66969_c0_g1	GO:0005813;GO:0005829;GO:0061496;GO:0005825;GO:0044732;GO:0005634;GO:0070390;GO:0005509;GO:0008017;GO:0019722;GO:0051301;GO:0007020;GO:1903087;GO:0043161;GO:0030474
Sym_271018_c0_g1	GO:0016020;GO:0016607;GO:0071021;GO:0046540;GO:0005682;GO:0000350;GO:0032269;GO:0071048
Sym_100952_c0_g1	GO:0016021;GO:0015144
Sym_116737_c0_g1	GO:0016021;GO:0022857;GO:0006865
Sym_108843_c0_g1	GO:0005737;GO:0043231;GO:0016607;GO:0005654;GO:0008270;GO:0048844;GO:0007569;GO:0048589;GO:0003007;GO:0001701;GO:0048146;GO:0045747;GO:0045582;GO:0045944;GO:0001570;GO:0007296
Sym_54159_c0_g2	GO:0005524;GO:0005509;GO:0004674
Sym_106773_c7_g5	GO:0016324;GO:0005903;GO:0016021;GO:0005886;GO:0031982;GO:0042301;GO:0031402;GO:0015321;GO:0005436;GO:0030643;GO:0006817;GO:0044341
Sym_180479_c0_g1	GO:0005739
Sym_88526_c0_g2	GO:0005783;GO:0005789;GO:0005794;GO:0016021;GO:0005506;GO:0031418;GO:0004656;GO:0018401
Sym_276704_c0_g1	GO:0022626;GO:0005524;GO:0004694;GO:0004672;GO:0000049;GO:0034198;GO:0072755;GO:0070301;GO:1990451;GO:0006412
Sym_171755_c0_g1	GO:0031594;GO:0016607;GO:0005634;GO:0005667;GO:0003723;GO:0006281;GO:0006355
Sym_276229_c0_g1	GO:0005829;GO:0000139;GO:0005795;GO:0017119;GO:0032588;GO:0008565;GO:0044877;GO:0006888;GO:0007030;GO:0006891
Sym_106481_c2_g2	GO:0030136;GO:0010008;GO:0005794;GO:0048471;GO:0005524;GO:0004672;GO:0005102;GO:0008333;GO:0090090;GO:2000370;GO:0002092;GO:2000286
Sym_237628_c0_g1	GO:0060170;GO:0030118;GO:0030132;GO:0030130;GO:0030125;GO:0005829;GO:0043231;GO:0005886;GO:0099631;GO:0098835;GO:0030672;GO:0005802;GO:0032050;GO:0042277;GO:0005198;GO:0048268;GO:0072583;GO:0006886
Sym_34543_c0_g1	GO:0046872;GO:0016791;GO:0004725;GO:0030389
Sym_276746_c0_g1	GO:0005783;GO:0005794;GO:0016021;GO:0019706;GO:0018230;GO:0006612
Sym_174771_c0_g1	GO:0005737;GO:0031965;GO:0005634;GO:0051539;GO:0005524;GO:0004003;GO:0003682;GO:0003677;GO:0046872;GO:1904385;GO:0071456;GO:0071295;GO:0051026;GO:1990918;GO:0008584;GO:0010705;GO:0008285;GO:0010629;GO:0006289;GO:0006357;GO:0009636;GO:0072520;GO:0007286;GO:0007283;GO:0007284;GO:0007129
Sym_76579_c0_g1	GO:0042995;GO:0005737;GO:0016021;GO:0043025;GO:0005634;GO:0005886;GO:0005891;GO:0001540;GO:0005262;GO:0008331;GO:0046872;GO:0019905;GO:0005245;GO:0070509;GO:0070588;GO:0006816;GO:0008219;GO:1904646;GO:0007268;GO:0051899;GO:0050804;GO:0007204;GO:0050796;GO:0034765;GO:1904645
Sym_96649_c0_g1	GO:0016021
Sym_175570_c0_g1	GO:0060205;GO:0070062;GO:0005615;GO:0043025;GO:0043204;GO:0034774;GO:0004867;GO:0007417;GO:0010951;GO:0007422;GO:0010976;GO:0030155
Sym_193246_c0_g1	GO:0009507;GO:0005739;GO:0009295;GO:0009508;GO:0042793;GO:0045893
Sym_143644_c0_g1	GO:0005901;GO:0030054;GO:0043197;GO:0005887;GO:0032809;GO:0043204;GO:0044853;GO:0045211;GO:0042383;GO:0030315;GO:0008076;GO:0005250;GO:0046872;GO:0005249;GO:0086001;GO:0071456;GO:0071805;GO:0051260;GO:0034765
Sym_146372_c1_g4	GO:0005737;GO:0005634;GO:0003730;GO:0051028;GO:0006417
Sym_133808_c1_g1	GO:0005737;GO:0005634;GO:0051879;GO:0070678;GO:0051131;GO:0010286;GO:0009408;GO:0009644;GO:0042542
Sym_67289_c0_g1	GO:0005737;GO:0046872;GO:0061630;GO:0006511
Sym_24015_c0_g1	GO:0005524;GO:0102391;GO:0004467;GO:0006635
Sym_85436_c0_g2	GO:0015630;GO:0005654;GO:0005634;GO:0103053;GO:0051747;GO:0043734;GO:0008198;GO:0016706;GO:0006307;GO:0090305;GO:0035511
Sym_117318_c2_g1	
Sym_60016_c0_g1	GO:0009982;GO:0003723;GO:0000455;GO:0009451
Sym_8429_c0_g2	GO:0016787
Sym_243723_c0_g1	GO:0009507;GO:0005739;GO:0003677;GO:0010019;GO:0031930
Sym_76365_c0_g1	GO:0016324;GO:0016323;GO:0070062;GO:0005794;GO:0016021;GO:0016020;GO:0005886;GO:0055037;GO:0030658;GO:0015168;GO:0015250;GO:0005372;GO:0071280;GO:0071288;GO:0042631;GO:0007588;GO:0015793;GO:0072205;GO:0003091;GO:0003097;GO:0006833
Sym_65806_c0_g1	GO:0005737;GO:0005815;GO:0030496;GO:0072686;GO:0000922;GO:0019900;GO:0007049;GO:0051301;GO:0007346
Sym_253126_c0_g1	GO:0005829;GO:0005769;GO:0055037;GO:0005802;GO:0032266;GO:0007032;GO:0001881;GO:0042147
Sym_209511_c0_g1	GO:0005737;GO:0005524;GO:0016874;GO:0046872;GO:0006631
Sym_39823_c0_g1	GO:0005576;GO:0004556;GO:0103025;GO:0046872;GO:0005975
Sym_82202_c0_g1	GO:0005794;GO:0030897;GO:0016021;GO:0031902;GO:0031201;GO:0005774;GO:0005773;GO:0005484;GO:0000149;GO:0006887;GO:0015031;GO:0009651;GO:0006906
Sym_214997_c0_g1	GO:0005737;GO:0005524;GO:0051082;GO:0006457
Sym_285808_c0_g1	GO:0016787
Sym_23072_c0_g1	GO:0004842
Sym_115939_c2_g1	GO:0005634;GO:0005524;GO:0034459;GO:0003723
Sym_20023_c0_g1	GO:0016021;GO:0005886;GO:0019835
Sym_74760_c0_g2	GO:0005930;GO:0005813;GO:0005929;GO:0072686;GO:0043025;GO:0000922;GO:0043014;GO:0005509;GO:0008022;GO:0006874;GO:0021795;GO:0000281;GO:0007052;GO:0043065;GO:0051302
Sym_108779_c5_g2	GO:0016021;GO:0005886
Sym_274500_c0_g1	GO:0009507;GO:0016021;GO:0005747;GO:0005739;GO:0009505;GO:0005886;GO:0005774;GO:0005773
Sym_204720_c0_g1	GO:0005829;GO:0005739;GO:0003860;GO:0006635
Sym_49280_c0_g1	GO:0005955;GO:0032153;GO:0005737;GO:0005509;GO:0004723;GO:0008597;GO:0000754;GO:0006873;GO:0031505
Sym_206810_c0_g1	GO:0009986;GO:0005783;GO:0005788;GO:0042470;GO:0005790;GO:0030133;GO:0051087;GO:0042803;GO:0000187;GO:0006888;GO:0010629;GO:0050709;GO:0010628;GO:0001934;GO:0009306;GO:1902235
Sym_104078_c4_g4	GO:0016021;GO:0005886;GO:0016491
Sym_128825_c1_g3	GO:0016021;GO:0005886;GO:0015297;GO:0015238;GO:0006811;GO:0046677
Sym_243136_c0_g1	GO:0005730;GO:0032040;GO:0003723;GO:0006325;GO:0000462;GO:0007275
Sym_168219_c0_g1	GO:0009507;GO:0005739;GO:0003735;GO:0010239;GO:0009793;GO:0008380
Sym_60340_c0_g1	GO:0051537;GO:0009055;GO:0046872
Sym_120982_c1_g1	GO:0005615;GO:0004190;GO:0007586;GO:0002803;GO:0030163;GO:0006508
Sym_119017_c0_g2	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0009765;GO:0018298
Sym_39030_c0_g1	GO:0000785;GO:0005737;GO:0031965;GO:0005634;GO:0003682;GO:0003723;GO:0001955;GO:0042742;GO:0007492;GO:0045087;GO:0051151;GO:0045787;GO:1900087;GO:0043123;GO:1900245;GO:1900246;GO:0006275
Sym_62236_c0_g1	GO:0005634;GO:0051059;GO:0016279;GO:0032088;GO:0018026;GO:0050727
Sym_238061_c0_g1	GO:0102162;GO:0010436;GO:0046872;GO:0016121
Sym_123923_c1_g1	GO:0000781;GO:0005634;GO:1990904;GO:0003729;GO:0003723;GO:0031581;GO:0000398
Sym_43144_c0_g1	GO:0005737;GO:0005654;GO:0003682;GO:0003677;GO:0006281;GO:0045944;GO:1901796
Sym_151645_c1_g3	GO:0000139;GO:0016021;GO:0046872;GO:0019706
Sym_1134_c0_g2	GO:0005737;GO:0005829;GO:0031012;GO:0045335;GO:1990904;GO:0005525;GO:0003924;GO:0043022;GO:0003746;GO:0009617;GO:0030587;GO:0006414
Sym_35420_c0_g1	GO:0005576;GO:0004190;GO:0030163;GO:0019538;GO:0006508
Sym_79197_c0_g1	GO:0019898;GO:0031902;GO:0019538;GO:0045053;GO:0006623
Sym_210453_c0_g1	GO:0005576;GO:0046872;GO:0004222;GO:0003676
Sym_211617_c0_g1	GO:0008168
Sym_206100_c0_g1	GO:0016791
Sym_37395_c0_g1	GO:0016021;GO:0008289;GO:0016747;GO:0006869;GO:0007275
Sym_142459_c0_g5	GO:0046556;GO:0009044;GO:0045493
Sym_147117_c0_g1	GO:0005737;GO:0005829;GO:0005525;GO:0016787;GO:0070286;GO:0007338
Sym_176405_c0_g1	GO:0005829;GO:0036020;GO:0005794;GO:0016021;GO:0031982;GO:0017137;GO:0006914;GO:0009267;GO:0016197;GO:0008333;GO:1901097;GO:1904766;GO:1901525;GO:0032435;GO:1901098;GO:1904263
Sym_113366_c2_g1	GO:0009507;GO:0005739;GO:0003677;GO:0010019;GO:0031930
Sym_35418_c0_g1	GO:0005634;GO:0003723;GO:0000398;GO:0120163;GO:0051252
Sym_6029_c0_g1	GO:0005737;GO:0005634;GO:0005524;GO:0004674;GO:0006974;GO:0000077;GO:0044773;GO:0042770
Sym_101304_c1_g2	GO:0005524;GO:0004674
Sym_160937_c0_g1	GO:0031672;GO:0030673;GO:0043194;GO:0030863;GO:0009898;GO:0031430;GO:0016020;GO:0043005;GO:0005634;GO:0005886;GO:0045211;GO:0042383;GO:0016529;GO:0014731;GO:0030018;GO:0051117;GO:0008093;GO:0019899;GO:0044325;GO:0019903;GO:0030507;GO:0006888;GO:0048821;GO:0055072;GO:0015672;GO:0006779;GO:0010638;GO:0072659;GO:0007165
Sym_274859_c0_g1	GO:0043194;GO:0009925;GO:0016323;GO:0009986;GO:0043034;GO:0005829;GO:0030425;GO:0005783;GO:0005794;GO:0014704;GO:0016328;GO:0005764;GO:0016020;GO:0031594;GO:0043005;GO:0033268;GO:0005886;GO:0045211;GO:0042383;GO:0016529;GO:0014731;GO:0030315;GO:0030018;GO:0045296;GO:0008092;GO:0044325;GO:0030674;GO:0030507;GO:0005200;GO:0007409;GO:0071286;GO:0007016;GO:0006888;GO:0045184;GO:0043001;GO:0010960;GO:0072660;GO:0071709;GO:0000281;GO:1902260;GO:0007528;GO:0019228;GO:0007009;GO:2001259;GO:0010650;GO:0010628;GO:0034112;GO:1900827;GO:0045838;GO:0090314;GO:2000651;GO:0010765;GO:0099612;GO:0072659;GO:0043266;GO:0007165
Sym_76580_c0_g1	GO:0005524;GO:0005509;GO:0004674
Sym_80380_c0_g2	GO:0005654;GO:0005634;GO:0019899;GO:0003723;GO:0009615;GO:0006396
Sym_123854_c0_g1	GO:0009535;GO:0016021;GO:0030076;GO:0009523;GO:0016168;GO:0009765;GO:0018298
Sym_34922_c0_g1	GO:0030424;GO:0044316;GO:0030425;GO:0005887;GO:0043025;GO:0005886;GO:0045202;GO:0030552;GO:0005249;GO:0005248;GO:1903351;GO:0034765;GO:0042391;GO:0072718
Sym_242306_c0_g1	GO:0005840
Sym_275583_c0_g1	GO:0005737;GO:0005829;GO:0005634;GO:0003723;GO:0007569;GO:0043508;GO:0045892
Sym_47268_c0_g1	GO:0016021;GO:0005886;GO:0009372
Sym_205199_c0_g1	GO:0005737;GO:0005829;GO:0005524;GO:0004004;GO:0003677;GO:0003723;GO:0008270;GO:0070478;GO:0000184;GO:2000815
Sym_85469_c0_g1	GO:0005887;GO:0009705;GO:0046872;GO:0022841;GO:0071805;GO:0030322
Sym_57049_c0_g2	GO:0030424;GO:0005737;GO:0005634;GO:0005524;GO:0046872;GO:0004674;GO:0051301;GO:0030010;GO:0000278;GO:0048812;GO:0006468;GO:0090043
Sym_90704_c0_g1	GO:0009507;GO:0009536;GO:0051538;GO:0050660;GO:0010181;GO:0016040;GO:0005506;GO:0016491;GO:0019676;GO:0048589;GO:0006537;GO:0097054;GO:0060359
Sym_174889_c0_g1	GO:0016021;GO:0005886;GO:0005524;GO:0042626
Sym_120842_c2_g2	GO:0005634;GO:0005886;GO:0005509;GO:0005096;GO:0008289;GO:0005543;GO:0042803;GO:0043621;GO:0009738;GO:0009789;GO:0043547
Sym_36708_c0_g1	GO:0016842;GO:0030170;GO:0016740;GO:0017000
Sym_79473_c0_g1	GO:0016021
Sym_124405_c0_g2	GO:0043190;GO:0042301;GO:0035435
Sym_205871_c0_g1	GO:0005737;GO:0016020;GO:0005634;GO:0005524;GO:0005509;GO:0009931;GO:0005516;GO:0004683;GO:0009738;GO:0050832;GO:0035556;GO:0018105;GO:1901002;GO:0046777
Sym_20294_c0_g2	GO:0005634;GO:0005524;GO:0004386;GO:0003723;GO:0009553;GO:0010183;GO:0009875
Sym_15841_c0_g1	GO:0009535;GO:0016021;GO:0009536;GO:0009579;GO:0005315;GO:0015293;GO:0009416;GO:0009624;GO:0006814
Sym_80671_c0_g1	GO:0001518;GO:0005244;GO:0005248;GO:0034765
Sym_243962_c0_g1	GO:0005938;GO:0030659;GO:0005886;GO:0032587;GO:0005509;GO:0005544;GO:0032869;GO:0038028;GO:0065002;GO:0010828;GO:0090314;GO:0031340
Sym_93418_c0_g1	GO:0005759;GO:0005739;GO:0008047;GO:0004222;GO:0008237;GO:0008270;GO:0016485;GO:0006626;GO:0006508
Sym_174308_c0_g1	GO:0005737;GO:0005525;GO:0003924;GO:0003743
Sym_84168_c0_g2	GO:0005813;GO:0005737;GO:0005829;GO:0005634;GO:0019005;GO:0046983;GO:0004842;GO:0007049;GO:1901223;GO:0045892;GO:0042753;GO:0045862;GO:0045893;GO:0043161;GO:0006470;GO:0031648;GO:0000209;GO:0016567;GO:0042752;GO:0048511;GO:0031146;GO:0016055
Sym_105248_c2_g1	GO:0005737;GO:0005096;GO:0007165
Sym_102979_c9_g2	GO:0005773;GO:0004185
Sym_109298_c3_g1	GO:0008180;GO:0005829;GO:0007275;GO:0010971;GO:0000338;GO:0009585
Sym_84359_c0_g1	GO:0005829;GO:0005634;GO:0005524;GO:0031072;GO:0046872;GO:0051082;GO:0006952;GO:0006457;GO:0009408;GO:0016032
Sym_55371_c0_g1	GO:0005783;GO:0005794;GO:0016021;GO:0005886;GO:0015247;GO:0015917;GO:0045332;GO:0070863
Sym_178797_c0_g1	GO:0009507;GO:0000287;GO:0004497;GO:0016984;GO:0019253
Sym_48198_c0_g1	GO:0005737;GO:0030286;GO:0005874;GO:0031514;GO:0005524;GO:0003777;GO:0030030;GO:0007018
Sym_134528_c0_g7	
Sym_142381_c2_g1	GO:0009507;GO:0009570;GO:0005739;GO:0004814;GO:0005524;GO:0006420;GO:0009793
Sym_101592_c0_g2	GO:0008234
Sym_58388_c0_g1	GO:0022627;GO:0016020;GO:0009506;GO:0003723;GO:0003735;GO:0006412
Sym_280896_c0_g1	GO:0009507;GO:0005739;GO:0003677;GO:0010019;GO:0031930
Sym_38257_c0_g1	GO:0016021
Sym_239852_c0_g1	GO:0009507;GO:0009570;GO:0004072;GO:0005524;GO:0004412;GO:0050661;GO:0009090;GO:0009089;GO:0009086;GO:0009088
Sym_103877_c0_g1	GO:0005829;GO:0022625;GO:0022627;GO:0005634;GO:0019843;GO:0003735;GO:0002181;GO:0000027;GO:0042254
Sym_75657_c0_g1	GO:0005576;GO:0003993;GO:0008199;GO:0008198
Sym_85329_c0_g1	GO:0005623;GO:0005737;GO:0031674;GO:0005634;GO:0061629;GO:0031432;GO:0071363;GO:0045445;GO:0043066;GO:0010629;GO:0010628;GO:2000288;GO:0009791;GO:0051726;GO:0006357;GO:0007519;GO:0014866
Sym_274827_c0_g1	GO:0008234;GO:0007586
Sym_277550_c0_g1	GO:0016323;GO:0009986;GO:0005829;GO:0031597;GO:0009897;GO:0005615;GO:0005739;GO:0005634;GO:0005782;GO:0001540;GO:0005524;GO:0016887;GO:0031626;GO:0043559;GO:0004222;GO:0008233;GO:0017046;GO:0042803;GO:0005102;GO:0140036;GO:0008270;GO:0097242;GO:0150094;GO:0050435;GO:0010815;GO:0044257;GO:0008340;GO:0042447;GO:1901143;GO:0045861;GO:0043171;GO:0032461;GO:0051291;GO:0051289;GO:0051603;GO:1903715;GO:0010992
Sym_112664_c1_g1	GO:0005813
Sym_119275_c3_g2	GO:0009535;GO:0019898;GO:0009654;GO:0055114;GO:0015979;GO:0042549
Sym_179908_c0_g1	GO:0009507;GO:0005739;GO:0005524;GO:0004821;GO:0006427
Sym_206513_c0_g1	GO:0005829;GO:0005643;GO:0005654;GO:0048471;GO:0061608;GO:0008139;GO:0008565;GO:0006607;GO:0016032
Sym_246681_c0_g1	GO:0009507;GO:0005739;GO:0003677;GO:0010019;GO:0031930
Sym_75604_c0_g1	GO:0030659;GO:0005871;GO:0005874;GO:0005524;GO:0008574;GO:0016887;GO:0008017;GO:0003777;GO:0005546;GO:0042803;GO:0030705;GO:0007018;GO:0072386;GO:0072383;GO:0047496
Sym_52830_c0_g1	GO:0051748
Sym_20906_c0_g1	GO:0000287;GO:0046421;GO:0019629
Sym_179950_c0_g1	GO:0005886;GO:0005524;GO:0031072;GO:0046872;GO:0051082;GO:0006457;GO:0009408
Sym_92892_c0_g1	GO:0030124;GO:0031904;GO:0032588;GO:0008104;GO:0006605;GO:0016192
Sym_187934_c0_g1	GO:0031463;GO:0005829;GO:0005730;GO:0005654;GO:0048471;GO:0005886;GO:0042803;GO:0016567
Sym_19770_c0_g1	GO:0004096;GO:0020037;GO:0046872;GO:0042744;GO:0006979
Sym_63651_c0_g1	GO:0016021;GO:0005743;GO:0022857
Sym_20169_c0_g1	GO:0005737;GO:0003677;GO:0006355
Sym_35389_c0_g1	GO:0015629;GO:0030054;GO:0032839;GO:0005615;GO:0043025;GO:0014069;GO:0045211;GO:0051015;GO:0031208;GO:0032947;GO:0030036;GO:0007420;GO:0016567
Sym_208108_c0_g1	GO:0005524;GO:0016887;GO:0005215
Sym_103410_c3_g5	GO:0003723;GO:0006139
Sym_204957_c0_g1	GO:0005737;GO:0005634;GO:0005524;GO:0004691;GO:0001525;GO:0007155;GO:0031589;GO:0043542;GO:0001935;GO:0060562;GO:0060993;GO:0030099;GO:0018105;GO:0046777;GO:0030155;GO:0030334;GO:2000696
Sym_61796_c0_g3	GO:0005737;GO:0005829;GO:0050362;GO:0004838;GO:0010326;GO:0030170;GO:0008483;GO:0009072;GO:0009851;GO:0010252;GO:0009693;GO:0006558;GO:0006555;GO:0010366;GO:1901997;GO:0009698;GO:0009641;GO:0006569;GO:0006568;GO:0006570
Sym_88783_c0_g1	GO:0005840;GO:0003743
Sym_55176_c0_g1	GO:0022625;GO:0003735;GO:0002181;GO:0042273
Sym_204825_c0_g1	GO:0005737;GO:0005829;GO:0005634;GO:0005509;GO:0004723;GO:0005516;GO:0005506;GO:0030145;GO:0004722;GO:0019722;GO:0016059;GO:0050906;GO:0007602;GO:0006470;GO:0043052;GO:0007601
Sym_157220_c0_g1	GO:0031969;GO:0016021;GO:0010355;GO:0010356;GO:0010357;GO:0102661;GO:0016117;GO:0010236
Sym_46577_c0_g1	GO:0005783;GO:0005789;GO:0016021;GO:0034622;GO:0051085
Sym_116663_c1_g2	GO:0005971;GO:0005524;GO:0004748;GO:0009202;GO:0009263;GO:0006260;GO:0046686
Sym_65076_c0_g1	GO:0009507;GO:0009941;GO:0031969;GO:0016021;GO:0005743;GO:0005739;GO:0009536;GO:0000095;GO:0009658;GO:0015805
Sym_72993_c0_g1	GO:0016021;GO:0003723;GO:0008270
Sym_57397_c0_g2	GO:0005739;GO:0005524;GO:0016887
Sym_119241_c1_g1	GO:0003723;GO:0008270
Sym_289265_c0_g1	GO:0005524;GO:0004672
Sym_153809_c2_g1	GO:0016021;GO:0005886;GO:0005227
Sym_156257_c0_g1	GO:0008679;GO:0051287;GO:0050661;GO:0042838;GO:0046392;GO:0046487
Sym_81695_c0_g1	GO:0005829;GO:0005634;GO:0005524;GO:0031072;GO:0046872;GO:0051082;GO:0006952;GO:0006457;GO:0009408;GO:0016032
Sym_206018_c0_g1	GO:0005634;GO:0005524;GO:0004674
Sym_40602_c0_g1	GO:0005737;GO:0005829;GO:0005925;GO:0005634;GO:0004309;GO:0004427;GO:0046872;GO:0016791;GO:0015631;GO:0006798;GO:0031113;GO:0050767
Sym_9242_c0_g1	GO:0005737;GO:0005528;GO:0031072;GO:0003755;GO:0061077
Sym_80251_c0_g1	GO:0005737;GO:0004069;GO:0030170;GO:0006103;GO:0006531;GO:0009058;GO:0006536
Sym_49358_c0_g1	GO:0005829;GO:0019239;GO:1901565;GO:0006457
Sym_123931_c0_g1	GO:0016593;GO:0000993;GO:0016570;GO:0051569;GO:0006355
Sym_76346_c0_g1	GO:0061802;GO:0005938;GO:0031252;GO:0030864;GO:0005737;GO:0031012;GO:0097575;GO:0070685;GO:0001891;GO:0005886;GO:0061803;GO:0031143;GO:0051015;GO:0042803;GO:0051764;GO:0030036;GO:0016477;GO:0048870;GO:0043327;GO:0006972;GO:0030032;GO:0006909;GO:0042331;GO:0031269;GO:0051591;GO:0030587;GO:0043052
Sym_79704_c0_g1	GO:0005730;GO:0046872;GO:0003723
Sym_124667_c7_g1	GO:0005813;GO:0005929;GO:0005881;GO:0005794;GO:0000139;GO:0015630;GO:0030496;GO:0005634;GO:0032391;GO:0005876;GO:0019003;GO:0005525;GO:0003924;GO:0008017;GO:0060271;GO:0000281;GO:0015031
Sym_96473_c0_g1	GO:0005737;GO:0005634;GO:0000164;GO:0046872;GO:0004722
Sym_65057_c0_g1	GO:0005623;GO:0005096;GO:0017137;GO:0090630;GO:0006886
Sym_73526_c0_g1	GO:0005887;GO:0005242;GO:0005267;GO:0005249;GO:0071805;GO:0006813;GO:0051291;GO:0034765;GO:0042391
Sym_64574_c0_g1	GO:0016491;GO:0017000
Sym_155929_c0_g1	GO:0016021;GO:0016020;GO:0005886;GO:0005524;GO:0004674
Sym_97774_c0_g1	GO:0016021;GO:0005886;GO:0043235;GO:0004930;GO:0008289
Sym_128978_c3_g11	GO:0005829;GO:0031514;GO:0004017;GO:0005524;GO:0004127;GO:0004550;GO:0019206;GO:0030030;GO:0015949;GO:0006165;GO:0009142
Sym_75536_c0_g3	GO:0009316;GO:0003861;GO:0051539;GO:0046872;GO:0009098
Sym_237833_c0_g1	GO:0008789;GO:0019698
Sym_209849_c0_g1	GO:0016323;GO:0009986;GO:0005737;GO:0005829;GO:0031597;GO:0009897;GO:0070062;GO:0005615;GO:0005739;GO:0005634;GO:0005782;GO:0005777;GO:0001540;GO:0005524;GO:0016887;GO:0031626;GO:0042802;GO:0043559;GO:0004222;GO:0042277;GO:0042803;GO:0005102;GO:0140036;GO:0001618;GO:0008270;GO:0097242;GO:0150094;GO:0050435;GO:0010815;GO:0008340;GO:0042447;GO:1901143;GO:1901142;GO:0008286;GO:0045861;GO:0045732;GO:0032461;GO:0030163;GO:0051291;GO:0051260;GO:0051289;GO:0006625;GO:0006508;GO:0051603;GO:1903715;GO:0010992
Sym_143411_c0_g2	GO:0005887;GO:0005886;GO:0008076;GO:0022843;GO:0005249;GO:0048150;GO:0007619;GO:0007612;GO:0007611;GO:0042066;GO:0071805;GO:0006813;GO:0051259;GO:0008016;GO:0034765;GO:0042391;GO:0007608
Sym_218561_c0_g1	GO:0005789;GO:0016021;GO:0031090;GO:0020037;GO:0046872;GO:0055114
Sym_305940_c0_g1	GO:0048046;GO:0005618;GO:0009505;GO:0052692;GO:0005975;GO:0071555
Sym_176639_c0_g1	GO:0009507;GO:0009941;GO:0009706;GO:0016021;GO:0016020;GO:1901974;GO:0043879;GO:0042631;GO:0009658;GO:1901975;GO:0097339;GO:0048527;GO:0009853;GO:0009737;GO:0010118
Sym_143244_c0_g1	GO:0008176
Sym_177875_c0_g1	GO:0016021;GO:0018685;GO:0020037;GO:0005506;GO:0010584;GO:0080110
Sym_120638_c0_g1	GO:0016021;GO:0005886;GO:0005216;GO:0009881;GO:0007602;GO:0018298
Sym_21222_c0_g1	
Sym_84563_c0_g1	GO:0000781;GO:0005634;GO:0051539;GO:0005524;GO:0004003;GO:0003677;GO:0070182;GO:0004386;GO:0046872;GO:0032508;GO:0006281;GO:1902990;GO:0045910;GO:1904430;GO:1904506;GO:1904355;GO:0032206;GO:1904358;GO:1904535;GO:0010569;GO:0031297;GO:0000732;GO:0000723;GO:0043247;GO:0061820;GO:0090657
Sym_191614_c0_g1	GO:0005737;GO:0070682
Sym_102185_c1_g1	GO:0009941;GO:0031969;GO:0016021;GO:0015231;GO:0008517;GO:0015350;GO:0051958
Sym_73461_c0_g3	GO:0003723;GO:0106029;GO:0001522;GO:0008033
Sym_114911_c0_g2	GO:0005576;GO:0003993;GO:0046872
Sym_65180_c0_g1	GO:0005737;GO:0000287;GO:0004654;GO:0003723;GO:0006402;GO:0006396
Sym_157316_c0_g1	GO:0004724;GO:0046872;GO:0004722
Sym_277220_c0_g1	GO:0009507;GO:0009570;GO:0005829;GO:0050152;GO:0008270;GO:0006528;GO:0006541;GO:0006108;GO:0006107
Sym_104404_c0_g1	GO:0005730;GO:0005634;GO:0030687;GO:0001825;GO:0042273;GO:0016070;GO:0006364
Sym_69601_c0_g1	GO:0005829;GO:0005783;GO:0016020;GO:0005739;GO:0005634;GO:0048471;GO:0005524;GO:0031072;GO:0046872;GO:0051082;GO:0006457;GO:0009408
Sym_80427_c0_g1	GO:0005788;GO:0003756;GO:0045454
Sym_119412_c8_g1	GO:0005737;GO:0000175;GO:0016888;GO:0000287;GO:0008310
Sym_58985_c0_g1	GO:0020037;GO:0046872;GO:0004601;GO:0034599;GO:0042744;GO:0000302
Sym_93332_c0_g2	GO:0005618;GO:0005829;GO:0022626;GO:0022627;GO:0009506;GO:0042788;GO:0003735;GO:0000028;GO:0006412
Sym_119382_c7_g1	GO:0009507;GO:0005829;GO:0005524;GO:0043295;GO:0004363;GO:0000287;GO:0042803
Sym_87432_c0_g1	GO:0005789;GO:0016021;GO:1990465;GO:0000254;GO:0005506;GO:0009924;GO:0016126
Sym_68257_c0_g1	GO:0005737;GO:0005634;GO:0046872;GO:0004535;GO:0003723
Sym_143426_c2_g2	GO:0031359;GO:0005634;GO:0005886;GO:0030941;GO:0008289;GO:0045036;GO:0006355
Sym_272791_c0_g1	GO:0005737;GO:0005634;GO:0005524;GO:0009931;GO:0005516;GO:0004683;GO:0009738;GO:0035556;GO:0018105;GO:0046777
Sym_111787_c1_g4	GO:0009507;GO:0042646;GO:0003723;GO:1901259
Sym_106056_c2_g1	GO:0005952;GO:0005737;GO:0000790;GO:0005886;GO:0030552;GO:0004862;GO:0008603;GO:0042802;GO:0019933;GO:2000480;GO:0051447;GO:0046580;GO:0045762;GO:0046827;GO:0061406;GO:0036278;GO:0097271;GO:0010603
Sym_95610_c0_g1	
Sym_17720_c0_g1	GO:0005615;GO:0020020;GO:0030430;GO:0044164;GO:0020037;GO:0004392;GO:0016829;GO:0042167;GO:0009405
Sym_272869_c0_g1	GO:0008953;GO:0017000;GO:0046677
