delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
3219	0.0177595469983967	2	13	GO:0048255	mRNA stabilization	0.22598380093612	BP
3093	0.0181084474225281	6	14	GO:0007168	receptor guanylyl cyclase signaling pathway	0.229150341630788	BP
3209	0.018138893785125	3	13	GO:0045724	positive regulation of cilium assembly	0.229150341630788	BP
2583	0.0183536496127177	2	20	GO:1901264	carbohydrate derivative transport	0.229658946187753	BP
1850	0.0184107154521852	3	39	GO:0001704	formation of primary germ layer	0.229658946187753	BP
2799	0.0184278801067912	3	17	GO:0007095	mitotic G2 DNA damage checkpoint signaling	0.229658946187753	BP
1480	0.0184407240389938	2	61	GO:0050921	positive regulation of chemotaxis	0.229658946187753	BP
1025	0.0187250807488861	5	127	GO:0000398;GO:0000377;GO:0000375	RNA splicing, via transesterification reactions	0.232376267102784	BP
3067	0.0191089171817715	3	14	GO:0000959	mitochondrial RNA metabolic process	0.236304637825287	BP
3302	0.019466046545079	2	12	GO:0050685	positive regulation of mRNA processing	0.239372679353615	BP
-1014	0.0195002475322908	3	128	GO:0006664;GO:1903509	liposaccharide metabolic process	0.239372679353615	BP
-698	0.0195614917353324	2	272	GO:0001503	ossification	0.239372679353615	BP
1960	0.0196886157826586	4	34	GO:0008156	negative regulation of DNA replication	0.240091731349642	BP
335	0.020001100594426	4	1249	GO:0051049	regulation of transport	0.243058357396623	BP
-2191	0.0200901246995793	4	27	GO:0008063	Toll signaling pathway	0.243298337741112	BP
2757	0.0202701542851916	4	17	GO:0060037	pharyngeal system development	0.244634989173859	BP
-700	0.0204569978074396	3	267	GO:0046942	carboxylic acid transport	0.24604443938263	BP
1014	0.0205504954815626	6	126	GO:0007093;GO:0000075	cell cycle checkpoint signaling	0.246325392939412	BP
3143	0.0206573747156579	2	13	GO:0008354	germ cell migration	0.246521328945682	BP
-914	0.0207072300794351	7	155	GO:2001056;GO:0010950;GO:0010952;GO:0006919;GO:0043280	positive regulation of peptidase activity	0.246521328945682	BP
2828	0.0208812989071932	4	16	GO:0061384;GO:0061383	heart trabecula morphogenesis	0.247753789736698	BP
2463	0.0212076122324261	2	21	GO:0010669	epithelial structure maintenance	0.249495337172631	BP
810	0.0212257110062552	2	196	GO:0018205	peptidyl-lysine modification	0.249495337172631	BP
1995	0.0212412032501756	4	32	GO:0031648	protein destabilization	0.249495337172631	BP
-2657	0.0213480519890181	2	18	GO:0051205	protein insertion into membrane	0.249914528618105	BP
1058	0.0214916119087506	2	114	GO:0071103	DNA conformation change	0.250495056646579	BP
1302	0.0215590116562907	5	75	GO:0031032	actomyosin structure organization	0.250495056646579	BP
-3006	0.0216269628281074	4	14	GO:0051497;GO:0032232	negative regulation of actin filament bundle assembly	0.250495056646579	BP
2052	0.0217524266975044	2	30	GO:0034198;GO:1990928	response to amino acid starvation	0.250495056646579	BP
-3116	0.021754268871642	2	13	GO:0035337	fatty-acyl-CoA metabolic process	0.250495056646579	BP
3548	0.0219298399118859	2	10	GO:0030953	astral microtubule organization	0.251691495982168	BP
3545	0.02203457955723	3	10	GO:0015811	L-cystine transport	0.25182816014414	BP
1211	0.0220851575525043	7	86	GO:0006275	regulation of DNA replication	0.25182816014414	BP
2505	0.0221797399694856	4	20	GO:0031016	pancreas development	0.251958466876871	BP
-1400	0.0223412659387986	3	64	GO:0010565	regulation of cellular ketone metabolic process	0.251958466876871	BP
1688	0.0223422352515062	4	44	GO:0045747	positive regulation of Notch signaling pathway	0.251958466876871	BP
3228	0.0223835540050068	9	12	GO:0051569	regulation of histone H3-K4 methylation	0.251958466876871	BP
2151	0.0225042556877472	2	27	GO:0001569	branching involved in blood vessel morphogenesis	0.25250781461779	BP
1235	0.0226195852894481	2	82	GO:2001251	negative regulation of chromosome organization	0.252602541451611	BP
2495	0.022677843915375	2	20	GO:0030859	polarized epithelial cell differentiation	0.252602541451611	BP
776	0.0227284746864206	3	209	GO:0034976	response to endoplasmic reticulum stress	0.252602541451611	BP
1003	0.022974705498011	2	124	GO:0050714	positive regulation of protein secretion	0.25386510999722	BP
3088	0.0229866472036207	2	13	GO:0006563	L-serine metabolic process	0.25386510999722	BP
2971	0.0232005424273318	4	14	GO:0007077;GO:0051081;GO:0030397	nuclear membrane disassembly	0.255424153620029	BP
-1735	0.0233616376446351	2	41	GO:0030323	respiratory tube development	0.255756225622322	BP
-1904	0.0234347706124502	5	34	GO:0009201;GO:0009206;GO:0009145	ribonucleoside triphosphate biosynthetic process	0.255756225622322	BP
-3203	0.0234491755838234	4	12	GO:0000054;GO:0033750	ribosome localization	0.255756225622322	BP
854	0.0235624669529363	5	170	GO:1902903	regulation of supramolecular fiber organization	0.256196235104372	BP
358	0.0237101171697516	2	1018	GO:0032270;GO:0051247	positive regulation of protein metabolic process	0.256710295279078	BP
1537	0.0237559356394363	4	52	GO:0001756	somitogenesis	0.256710295279078	BP
-3190	0.0239927790535821	3	12	GO:0051204;GO:0090151	establishment of protein localization to mitochondrial membrane	0.258474355939203	BP
2951	0.024153190740386202	2	14	GO:0044344	cellular response to fibroblast growth factor stimulus	0.25940674581112	BP
2298	0.0244488737146585	4	23	GO:0045880	positive regulation of smoothened signaling pathway	0.261781842944758	BP
1387	0.024737712545422	2	63	GO:0001947	heart looping	0.264069442126207	BP
2398	0.0248168686435834	3	21	GO:0001974	blood vessel remodeling	0.26411164447353	BP
-2290	0.0249539850498203	2	23	GO:0017004	cytochrome complex assembly	0.264400833692433	BP
448	0.0250520897904235	3	623	GO:0009888	tissue development	0.264400833692433	BP
-1373	0.025107176632354	6	64	GO:0046916	cellular transition metal ion homeostasis	0.264400833692433	BP
-2452	0.0251616934936297	7	20	GO:0061158	3'-UTR-mediated mRNA destabilization	0.264400833692433	BP
1756	0.0252577351246552	6	39	GO:0006536	glutamate metabolic process	0.264400833692433	BP
488	0.0253129095458653	6	519	GO:2000112	regulation of cellular macromolecule biosynthetic process	0.264400833692433	BP
2108	0.025371036718209	2	27	GO:0071763	nuclear membrane organization	0.264400833692433	BP
-2824	0.0255246491047064	2	15	GO:1990748;GO:0098754	detoxification	0.265214697206298	BP
-2385	0.0256639656184175	8	21	GO:0071108	protein K48-linked deubiquitination	0.265875655610272	BP
3028	0.0257620704217077	2	13	GO:0045446	endothelial cell differentiation	0.266107033297169	BP
1496	0.0263198805081198	2	53	GO:0051321	meiotic cell cycle	0.27021164227956	BP
1839	0.026379884340328	6	35	GO:0007032	endosome organization	0.27021164227956	BP
-961	0.0263902600517907	2	129	GO:0006814	sodium ion transport	0.27021164227956	BP
1195	0.0265140132227487	6	83	GO:0006493	protein O-linked glycosylation	0.270689576855504	BP
1983	0.0266252799185912	3	30	GO:0007589	body fluid secretion	0.271037632098818	BP
-834	0.02698163034285	2	170	GO:0032309;GO:0015718;GO:0071715	monocarboxylic acid transport	0.273550491906885	BP
1045	0.0270279102197292	2	108	GO:0003341	cilium movement	0.273550491906885	BP
-2789	0.0274077731603285	2	15	GO:0030728	ovulation	0.276597986606534	BP
-713	0.0275944926179424	3	232	GO:0016042	lipid catabolic process	0.277684407089438	BP
-983	0.0277323000162038	4	121	GO:0090150	establishment of protein localization to membrane	0.277813562005818	BP
3407	0.0277655353826999	3	10	GO:0051299	centrosome separation	0.277813562005818	BP
867	0.0280928398578161	5	155	GO:0015931	nucleobase-containing compound transport	0.279531455328199	BP
1196	0.0282944449462508	2	81	GO:0045931	positive regulation of mitotic cell cycle	0.279531455328199	BP
3099	0.0283206847980843	2	12	GO:2000369	regulation of clathrin-dependent endocytosis	0.279531455328199	BP
1929	0.0283768109908198	2	31	GO:0051293;GO:0051653	spindle localization	0.279531455328199	BP
3392	0.028469184781329	5	10	GO:0000212	meiotic spindle organization	0.279531455328199	BP
2341	0.0284730567219308	2	21	GO:0001937	negative regulation of endothelial cell proliferation	0.279531455328199	BP
-438	0.0285178700797328	2	622	GO:0006955	immune response	0.279531455328199	BP
3232	0.0285739727969315	2	11	GO:0007221	positive regulation of transcription of Notch receptor target	0.279531455328199	BP
-1950	0.0292044932547251	7	30	GO:0006418;GO:0043039;GO:0043038	tRNA aminoacylation	0.284310248464253	BP
1070	0.0292243734896342	2	100	GO:0019827;GO:0098727	stem cell population maintenance	0.284310248464253	BP
1753	0.0295621453051752	2	37	GO:0072348	sulfur compound transport	0.286801807491092	BP
-545	0.0297969314733789	2	389	GO:0030198;GO:0043062;GO:0045229	external encapsulating structure organization	0.287062568033264	BP
-2378	0.0298945706708408	2	20	GO:0035641;GO:0048692;GO:0048688;GO:0048690;GO:0048686;GO:0051971	locomotory exploration behavior	0.287062568033264	BP
863	0.0299115089412854	2	153	GO:0048754;GO:0061138;GO:0001763	morphogenesis of a branching structure	0.287062568033264	BP
2658	0.0299159737756761	2	16	GO:0046835	carbohydrate phosphorylation	0.287062568033264	BP
-1796	0.0300805876330488	3	35	GO:0046348	amino sugar catabolic process	0.287149637296112	BP
-445	0.0300885724729411	6	590	GO:0030162	regulation of proteolysis	0.287149637296112	BP
2313	0.0304656353478209	2	21	GO:0045742;GO:1901186	positive regulation of ERBB signaling pathway	0.28847793775542	BP
3350	0.03047401473106	7	10	GO:0001836	release of cytochrome c from mitochondria	0.28847793775542	BP
905	0.0304741785043453	3	138	GO:0016482	cytosolic transport	0.28847793775542	BP
1817	0.030624046975136	3	34	GO:0072337	modified amino acid transport	0.289059105857469	BP
-3190	0.0307001840788257	7	11	GO:0045116	protein neddylation	0.289059105857469	BP
2072	0.0310506247533003	3	26	GO:0043647	inositol phosphate metabolic process	0.290897544537358	BP
-1452	0.0310610988614776	2	53	GO:0072215;GO:0090183	regulation of kidney development	0.290897544537358	BP
2487	0.0311933951822439	2	18	GO:0048538	thymus development	0.29119110828869	BP
827	0.0313180009329511	3	164	GO:0045089;GO:0002833	positive regulation of response to biotic stimulus	0.29119110828869	BP
563	0.0313411842064706	6	358	GO:0010638	positive regulation of organelle organization	0.29119110828869	BP
-1924	0.0314293940711583	5	30	GO:0034656	nucleobase-containing small molecule catabolic process	0.291240189915324	BP
-1447	0.0316593244175348	2	53	GO:0033209	tumor necrosis factor-mediated signaling pathway	0.292598808827322	BP
1859	0.0318721845209752	2	32	GO:0009070	serine family amino acid biosynthetic process	0.293792944980748	BP
1748	0.0323494593246821	8	36	GO:0016925	protein sumoylation	0.295983008031192	BP
-2470	0.0323569219171612	3	18	GO:0044036	cell wall macromolecule metabolic process	0.295983008031192	BP
393	0.0323630678777611	2	744	GO:0048731	system development	0.295983008031192	BP
2016	0.0324468844225538	3	27	GO:0042045;GO:0070633	transepithelial transport	0.295983008031192	BP
1146	0.0332952844347957	-1	83	GO:0016569	obsolete covalent chromatin modification	0.302935334028504	BP
-3293	0.0334117579100108	2	10	GO:0006558;GO:1902221	L-phenylalanine metabolic process	0.303129826120356	BP
1902	0.0334892860292421	3	30	GO:0005977	glycogen metabolic process	0.303129826120356	BP
1838	0.0338160792882363	3	32	GO:0006986;GO:0035966	response to topologically incorrect protein	0.305104565898385	BP
2999	0.0338812017939551	2	12	GO:1902624	positive regulation of neutrophil migration	0.305104565898385	BP
-2775	0.0339900382839931	7	14	GO:0006448	regulation of translational elongation	0.30520013312338	BP
2878	0.0340656185035208	2	13	GO:0033206	meiotic cytokinesis	0.30520013312338	BP
-2442	0.0343487086887785	2	18	GO:0009414;GO:0009415	response to water	0.306953345839669	BP
1314	0.0348613048756877	3	62	GO:0018107;GO:0018210	peptidyl-threonine modification	0.309441103426475	BP
1448	0.0348882640964673	2	51	GO:0042398	cellular modified amino acid biosynthetic process	0.309441103426475	BP
1395	0.0348914228237141	2	55	GO:0090329	regulation of DNA-dependent DNA replication	0.309441103426475	BP
865	0.0352410630620992	2	143	GO:0008654	phospholipid biosynthetic process	0.309656253405702	BP
503	0.0352919313196115	3	431	GO:0016071	mRNA metabolic process	0.309656253405702	BP
890	0.0353045790183327	6	135	GO:0050731;GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.309656253405702	BP
-2576	0.0353271247487435	2	16	GO:0010383;GO:0070592;GO:0044038;GO:0070589	cell wall polysaccharide metabolic process	0.309656253405702	BP
290	0.0353565369065166	2	1377	GO:0048513	animal organ development	0.309656253405702	BP
3255	0.0355398372593803	2	10	GO:1901673	regulation of mitotic spindle assembly	0.310487334465034	BP
1877	0.0358344580305341	5	30	GO:0002688	regulation of leukocyte chemotaxis	0.310857281176695	BP
1763	0.0358540532057811	5	34	GO:0030837;GO:0032272	negative regulation of protein polymerization	0.310857281176695	BP
1846	0.0359188904545681	4	31	GO:0001919	regulation of receptor recycling	0.310857281176695	BP
1221	0.0359362346690599	5	71	GO:0019722	calcium-mediated signaling	0.310857281176695	BP
2294	0.0361948018161426	2	20	GO:0070252	actin-mediated cell contraction	0.312324678079343	BP
-1148	0.0363396751341529	2	80	GO:0030574	collagen catabolic process	0.312762847221588	BP
-2738	0.0364236914902134	2	14	GO:0051917;GO:0051919	regulation of fibrinolysis	0.312762847221588	BP
1869	0.0366120199450543	2	30	GO:0051646	mitochondrion localization	0.313613204992758	BP
1703	0.036995505494572103	6	36	GO:0006509	membrane protein ectodomain proteolysis	0.316127044518095	BP
1083	0.0372747147245174	4	89	GO:0003143	embryonic heart tube morphogenesis	0.317053543428201	BP
1804	0.0372844856024621	2	32	GO:0008210	estrogen metabolic process	0.317053543428201	BP
2223	0.0375030463553789	5	21	GO:0006370;GO:0009452;GO:0036260	7-methylguanosine RNA capping	0.318141784541282	BP
373	0.0379829234366817	2	778	GO:0030334;GO:2000145;GO:0040012;GO:0051270	regulation of locomotion	0.321126191582656	BP
442	0.0380377265655994	2	546	GO:0060341	regulation of cellular localization	0.321126191582656	BP
-2390	0.0383633510490657	2	18	GO:0042304	regulation of fatty acid biosynthetic process	0.323098534494769	BP
2810	0.0385450031275217	5	13	GO:0071044	histone mRNA catabolic process	0.323851796612096	BP
2158	0.0387856165921052	2	22	GO:0031062	positive regulation of histone methylation	0.324615379339229	BP
1736	0.0388207458207506	6	34	GO:0042632;GO:0055092	sterol homeostasis	0.324615379339229	BP
-1352	0.0390971046892433	2	56	GO:0060384	innervation	0.326149718927844	BP
2153	0.0392526297251358	2	22	GO:0019184;GO:0006750	nonribosomal peptide biosynthetic process	0.326609966783189	BP
-1617	0.03933827333408	2	39	GO:0072655;GO:0070585	protein localization to mitochondrion	0.326609966783189	BP
1293	0.0394613918512017	2	61	GO:0032465	regulation of cytokinesis	0.326859453258067	BP
823	0.0396666429578917	4	151	GO:0048534	hematopoietic or lymphoid organ development	0.327786470748507	BP
-1935	0.0400786721003213	2	27	GO:0035640	exploration behavior	0.328832718017813	BP
1112	0.0401381966493839	2	82	GO:0008593	regulation of Notch signaling pathway	0.328832718017813	BP
-493	0.0401594870677298	2	425	GO:0098609	cell-cell adhesion	0.328832718017813	BP
-1835	0.0401677779127681	2	30	GO:0001541	ovarian follicle development	0.328832718017813	BP
1932	0.0403927066758907	2	27	GO:0033119;GO:0050686;GO:0048025	negative regulation of mRNA processing	0.329875179429685	BP
2139	0.0404879829153789	2	22	GO:0007492	endoderm development	0.329875179429685	BP
2894	0.0405805809582772	2	12	GO:0030325	adrenal gland development	0.329875179429685	BP
-611	0.0406708293545141	3	273	GO:0090090;GO:0030178	negative regulation of Wnt signaling pathway	0.329875179429685	BP
949	0.0408372367690613	5	112	GO:0007368;GO:0009855;GO:0009799	specification of symmetry	0.330240564045007	BP
-1693	0.0409039423005632	2	35	GO:0014059	regulation of dopamine secretion	0.330240564045007	BP
2496	0.041447639247046	4	16	GO:0010815;GO:0042447	bradykinin catabolic process	0.333862635402811	BP
854	0.041943587361412	2	137	GO:0000910	cytokinesis	0.337084390877069	BP
3144	0.0422749746297978	6	10	GO:1905820	positive regulation of chromosome separation	0.338971942693721	BP
2280	0.0424032818131063	2	19	GO:0006336;GO:0034724	DNA replication-independent chromatin organization	0.33922625450485	BP
1243	0.0425146461203818	4	64	GO:0008406	gonad development	0.339344175397229	BP
724	0.0432615910572012	5	189	GO:0007264	small GTPase mediated signal transduction	0.344164270005261	BP
1401	0.0433145237307304	3	50	GO:0006304	DNA modification	0.344164270005261	BP
2470	0.0436210457128063	5	16	GO:0006751	glutathione catabolic process	0.345365308607696	BP
1835	0.0436998041209412	3	29	GO:0120178	steroid hormone biosynthetic process	0.345365308607696	BP
-944	0.0437606954243806	2	110	GO:0006402;GO:0000956	mRNA catabolic process	0.345365308607696	BP
975	0.0438781128992584	2	103	GO:0007265	Ras protein signal transduction	0.345515543726896	BP
