delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
-3366	0.00353072885155004	3	18	GO:2000051	negative regulation of non-canonical Wnt signaling pathway	0.0466162395738486	BP
-2449	0.00354542594256912	2	34	GO:0071674	mononuclear cell migration	0.0466349659561901	BP
1629	0.00356215937863252	4	77	GO:0022613;GO:0044085	cellular component biogenesis	0.046680237827453	BP
-2483	0.00358049689038089	3	33	GO:0006099	tricarboxylic acid cycle	0.0466920205453784	BP
-447	0.00358964850434287	2	1085	GO:0006811	ion transport	0.0466920205453784	BP
-3355	0.0036391756376112	7	18	GO:0033523	histone H2B ubiquitination	0.0471615676726588	BP
-862	0.00383493946546651	6	274	GO:0051493	regulation of cytoskeleton organization	0.0492260662064015	BP
-945	0.00385175389354384	5	227	GO:0043254	regulation of protein-containing complex assembly	0.0492260662064015	BP
-2110	0.00385205469563017	4	45	GO:0003401	axis elongation	0.0492260662064015	BP
-799	0.00386259833286942	5	319	GO:0044089	positive regulation of cellular component biogenesis	0.0492260662064015	BP
-2828	0.00386856328956914	2	25	GO:0048859	formation of anatomical boundary	0.0492260662064015	BP
-1063	0.00393098188315503	2	178	GO:0000904	cell morphogenesis involved in differentiation	0.0498397414210847	BP
-548	0.00401347273802814	2	687	GO:0007267;GO:0023052	signaling	0.0505448944319732	BP
2416	0.00401538312828033	3	34	GO:0009201;GO:0009206;GO:0009145	ribonucleoside triphosphate biosynthetic process	0.0505448944319732	BP
2869	0.00409658491907818	2	24	GO:0051597	response to methylmercury	0.0513828794135806	BP
1895	0.00412562381796827	2	55	GO:0090329	regulation of DNA-dependent DNA replication	0.0515629567569557	BP
-2520	0.00416994604433456	2	31	GO:0008637	apoptotic mitochondrial changes	0.0519320939989467	BP
-3739	0.00425955257957107	2	14	GO:0001953	negative regulation of cell-matrix adhesion	0.0528605959698007	BP
-1348	0.00431737707344402	2	108	GO:0008361	regulation of cell size	0.0533895362039979	BP
2591	0.0043734012571209	4	29	GO:0051445	regulation of meiotic cell cycle	0.0538925797017846	BP
4199	0.00442654883303365	3	11	GO:0007130;GO:0070193	synaptonemal complex organization	0.054272834344663	BP
3283	0.00443516613237992	2	18	GO:0006829;GO:0071577	zinc ion transport	0.054272834344663	BP
1610	0.00445148646941089	2	75	GO:0031032	actomyosin structure organization	0.0542834044464272	BP
-463	0.00456786618075008	3	951	GO:0002682	regulation of immune system process	0.055362403889142	BP
-2169	0.00457149690428564	5	41	GO:0006471	protein ADP-ribosylation	0.055362403889142	BP
-2493	0.00459301187884184	3	31	GO:0003146;GO:0070121	Kupffer's vesicle development	0.0554318134656101	BP
-1291	0.00461832117767822	2	116	GO:0001101;GO:0043200	response to acid chemical	0.0555056834275411	BP
-3704	0.00463393270088686	2	14	GO:0051125	regulation of actin nucleation	0.0555056834275411	BP
-1114	0.00464654639171329	2	156	GO:0007163	establishment or maintenance of cell polarity	0.0555056834275411	BP
-529	0.00466274208128509	3	714	GO:0048598	embryonic morphogenesis	0.055510339625333	BP
-3174	0.00470203165316426	3	19	GO:0045199;GO:0035090;GO:0030011	maintenance of cell polarity	0.0557174791792097	BP
-1902	0.00471558443263316	3	53	GO:0072215;GO:0090183	regulation of kidney development	0.0557174791792097	BP
-1429	0.00472773598957987	3	94	GO:0009593	detection of chemical stimulus	0.0557174791792097	BP
-457	0.00474580699354597	3	971	GO:0050877	nervous system process	0.0557433918439246	BP
-371	0.00482287104715713	2	1516	GO:0003008	system process	0.0563407737121742	BP
-2655	0.00484318709213608	6	27	GO:0010812	negative regulation of cell-substrate adhesion	0.0563407737121742	BP
-1065	0.00484479318367785	5	169	GO:2000177	regulation of neural precursor cell proliferation	0.0563407737121742	BP
-387	0.00491861336046204	2	1377	GO:0048513	animal organ development	0.0570104624486557	BP
-1602	0.00493847132900769	3	74	GO:0060021	roof of mouth development	0.0570523398272204	BP
-1228	0.00501541886877111	2	126	GO:0007034	vacuolar transport	0.0576177808138695	BP
-634	0.00502022805496699	2	482	GO:0051129	negative regulation of cellular component organization	0.0576177808138695	BP
838	0.005054709107003	2	272	GO:0022412	cellular process involved in reproduction in multicellular organism	0.0578245549960734	BP
-1904	0.00507577331812083	2	52	GO:0001708	cell fate specification	0.0578769996533778	BP
-4331	0.00513158692508083	5	10	GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	0.0583240559251905	BP
-2246	0.00528579223885508	7	37	GO:0042509;GO:0042531	regulation of tyrosine phosphorylation of STAT protein	0.0594989926691197	BP
2493	0.00529197040620066	2	30	GO:0006071;GO:0019400	alditol metabolic process	0.0594989926691197	BP
-584	0.00530892523006196	3	565	GO:0090066	regulation of anatomical structure size	0.0594989926691197	BP
1931	0.0053115121243023904	2	50	GO:0006304	DNA modification	0.0594989926691197	BP
-933	0.0053326965507514	2	216	GO:0045088	regulation of innate immune response	0.0594989926691197	BP
2491	0.00533761414527173	3	30	GO:0006261	DNA-dependent DNA replication	0.0594989926691197	BP
2531	0.00536744269883132	4	29	GO:0043666	regulation of phosphoprotein phosphatase activity	0.0594989926691197	BP
-437	0.00537049563670585	2	1035	GO:0051094	positive regulation of developmental process	0.0594989926691197	BP
-1426	0.00556022016820423	4	91	GO:0033619	membrane protein proteolysis	0.0613695391237893	BP
-508	0.00557428330879521	2	744	GO:0048731	system development	0.0613695391237893	BP
-1291	0.00559764364971092	4	111	GO:0005976	polysaccharide metabolic process	0.0614341390555773	BP
2393	0.00570940080006981	4	32	GO:0099172	presynapse organization	0.0624654691895488	BP
-3895	0.00582892747603962	2	12	GO:0071786	endoplasmic reticulum tubular network organization	0.0633807133500434	BP
2754	0.00584959838948764	7	24	GO:0009394;GO:0019692	deoxyribose phosphate metabolic process	0.0633807133500434	BP
3605	0.0058539462933118	4	14	GO:0045836;GO:0051446	positive regulation of meiotic cell cycle	0.0633807133500434	BP
-689	0.00588152824087643	2	391	GO:0051606	detection of stimulus	0.0633807133500434	BP
2752	0.00588328945105756	7	24	GO:0034587;GO:0043046	piRNA metabolic process	0.0633807133500434	BP
-1480	0.00597505454010094	2	83	GO:0032271	regulation of protein polymerization	0.064172451207445	BP
2303	0.00610060956446077	3	34	GO:0051785	positive regulation of nuclear division	0.0653211609462995	BP
2451	0.00611963226092832	2	30	GO:0032206	positive regulation of telomere maintenance	0.0653256793324628	BP
-775	0.00620339010014896	3	304	GO:0071407	cellular response to organic cyclic compound	0.0659105194758902	BP
-3865	0.00622798603137092	3	12	GO:0001990;GO:0050886	regulation of systemic arterial blood pressure by hormone	0.0659105194758902	BP
-725	0.00623072108940648	2	348	GO:0051260	protein homooligomerization	0.0659105194758902	BP
-1588	0.00635986446996869	5	71	GO:0007249	I-kappaB kinase/NF-kappaB signaling	0.0670746066622524	BP
-3702	0.00639182323874196	2	13	GO:0019058	viral life cycle	0.0672098299834185	BP
-2477	0.00643459604512147	3	29	GO:0003344	pericardium morphogenesis	0.0674576158521391	BP
2033	0.00650823412891556	3	43	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.0680265424427126	BP
4010	0.00656904519984979	3	11	GO:0070229	negative regulation of lymphocyte apoptotic process	0.068458417631669	BP
-452	0.00662237703840071	2	911	GO:0007154	cell communication	0.0688100241386488	BP
2048	0.00674766598303084	2	42	GO:0001510	RNA methylation	0.0698982506881638	BP
-3215	0.00676691492994752	2	17	GO:0045577	regulation of B cell differentiation	0.0698982506881638	BP
2045	0.00681281695660968	2	42	GO:0010501	RNA secondary structure unwinding	0.0701660209724727	BP
-491	0.00692654817286034	4	758	GO:0051050	positive regulation of transport	0.0711287636932325	BP
2494	0.00702341732490835	3	28	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.0719132409477496	BP
-692	0.00715889401803028	4	369	GO:0001817	regulation of cytokine production	0.0728168966400612	BP
3019	0.00718662259917616	3	19	GO:0006336;GO:0034724	DNA replication-independent chromatin organization	0.0728168966400612	BP
-565	0.00719378572081938	2	560	GO:0009887	animal organ morphogenesis	0.0728168966400612	BP
-1760	0.00719460795390126	2	56	GO:0060384	innervation	0.0728168966400612	BP
-1616	0.0073845699147848	2	66	GO:0097306	cellular response to alcohol	0.0741522367261262	BP
-757	0.00738561849072296	2	305	GO:0006869	lipid transport	0.0741522367261262	BP
383	0.00738988691746702	5	1262	GO:0045893;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0051254;GO:0009891;GO:0045935	positive regulation of biosynthetic process	0.0741522367261262	BP
-2431	0.00749147429291903	2	29	GO:0061564	axon development	0.0749498877848194	BP
2519	0.00751206164585889	4	27	GO:0046031;GO:0009179;GO:0009135;GO:0009185	ribonucleoside diphosphate metabolic process	0.0749498877848194	BP
2996	0.00764242025499706	3	19	GO:0040020	regulation of meiotic nuclear division	0.0758878875094418	BP
1157	0.00766567169415756	2	128	GO:0007281	germ cell development	0.0758878875094418	BP
-2091	0.00767089979096009	2	39	GO:0031623	receptor internalization	0.0758878875094418	BP
2039	0.00769663277638467	5	41	GO:0001578	microtubule bundle formation	0.0759285795243342	BP
-1685	0.00775262819124426	3	60	GO:0022405;GO:0022404	molting cycle process	0.0762667512819323	BP
-3362	0.007812771288977	6	15	GO:0090084;GO:0090083	regulation of inclusion body assembly	0.0766437228125341	BP
-1242	0.00796306935751729	2	110	GO:0001764	neuron migration	0.0779005559431775	BP
-1837	0.0080073556858222	3	50	GO:0060325	face morphogenesis	0.0781162032461321	BP
-3908	0.00809048126482363	2	11	GO:0060046	regulation of acrosome reaction	0.0787085047148493	BP
-1646	0.00817375945364458	2	62	GO:1903076;GO:1904375	regulation of protein localization to cell periphery	0.0792990143679552	BP
1235	0.00830057572879675	3	110	GO:0000723;GO:0032200	telomere organization	0.0803074985111134	BP
3576	0.0084296438675853	3	13	GO:2000042	negative regulation of double-strand break repair via homologous recombination	0.081332168304834	BP
-2431	0.00861923797667037	2	28	GO:0001942	hair follicle development	0.0829335993810037	BP
-911	0.00868758732257307	2	201	GO:0051091	positive regulation of DNA-binding transcription factor activity	0.083362859772887	BP
2614	0.00890184842215452	6	24	GO:0010569	regulation of double-strand break repair via homologous recombination	0.0851860808136422	BP
-1121	0.00899157027935585	2	131	GO:0018108;GO:0018212	peptidyl-tyrosine modification	0.0858108554921134	BP
-2371	0.00910150352440919	2	29	GO:0070723;GO:0036314;GO:0071397;GO:0036315	response to cholesterol	0.0862100887993428	BP
-1517	0.00911825336675362	3	71	GO:0050772	positive regulation of axonogenesis	0.0862100887993428	BP
1299	0.00913157844838222	2	97	GO:0010921;GO:0035303	regulation of dephosphorylation	0.0862100887993428	BP
1925	0.00914198776058108	2	44	GO:0007286	spermatid development	0.0862100887993428	BP
-1771	0.0091577013036865	2	52	GO:0033273	response to vitamin	0.0862100887993428	BP
-1135	0.00918068713295963	4	127	GO:0050900	leukocyte migration	0.0862100887993428	BP
-1992	0.00920995614726935	6	41	GO:1903078;GO:1904377	positive regulation of protein localization to cell periphery	0.0862543093045599	BP
1152	0.00925594314111228	6	123	GO:0006473;GO:0043543	protein acylation	0.0864139197758668	BP
-3403	0.00927620949758023	4	14	GO:0042403	thyroid hormone metabolic process	0.0864139197758668	BP
3670	0.00938992351413678	7	12	GO:0051569	regulation of histone H3-K4 methylation	0.0872418290519798	BP
-1730	0.00948086371057357	2	54	GO:0051492;GO:0032231;GO:0110020	regulation of actin filament bundle assembly	0.0878543360198796	BP
2587	0.00963500390733432	2	24	GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	0.0890477203225214	BP
-2054	0.00971521828882159	4	38	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	0.0895534032292426	BP
-2759	0.00979030915987782	2	21	GO:0071353;GO:0070670	response to interleukin-4	0.0899687007432547	BP
2433	0.00981150694324218	2	27	GO:0033047	regulation of mitotic sister chromatid segregation	0.0899687007432547	BP
1701	0.0100228893994707	2	55	GO:0046034	ATP metabolic process	0.0916676759659924	BP
-567	0.0101029860199757	2	508	GO:0002684	positive regulation of immune system process	0.0921602257198822	BP
-2190	0.0101936917700643	6	33	GO:1901072;GO:0006032;GO:0006030	chitin metabolic process	0.0927467499908441	BP
-1335	0.0102642645052926	3	89	GO:0071230;GO:0071229	cellular response to acid chemical	0.0931475373193478	BP
-322	0.0102923880266539	2	1687	GO:0032268	regulation of cellular protein metabolic process	0.0931620277051766	BP
-845	0.0103560442323295	4	223	GO:0051051	negative regulation of transport	0.0934428940628156	BP
2738	0.0103766311744015	3	21	GO:0036158	outer dynein arm assembly	0.0934428940628156	BP
2613	0.0104633112864449	4	23	GO:0007131;GO:0140527	reciprocal homologous recombination	0.0937828089157889	BP
-1430	0.0104677850498261	4	77	GO:0030833;GO:0008064;GO:0030832	regulation of actin filament length	0.0937828089157889	BP
-662	0.0104984765313431	4	366	GO:0060627	regulation of vesicle-mediated transport	0.0938184467635546	BP
-1294	0.0105445535935439	3	94	GO:0045824;GO:0002832	negative regulation of response to biotic stimulus	0.0938753463458444	BP
3231	0.0105583034756858	2	15	GO:0007099;GO:0098534	centriole assembly	0.0938753463458444	BP
-1553	0.0106542315814626	2	65	GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	0.0943054062485922	BP
-1149	0.0106603776425658	2	119	GO:0050920	regulation of chemotaxis	0.0943054062485922	BP
-3221	0.010817512940716	2	15	GO:0045616	regulation of keratinocyte differentiation	0.0954550388135542	BP
-2939	0.0108491284625095	3	18	GO:0015936	coenzyme A metabolic process	0.0954940831086049	BP
3329	0.0109251876652763	6	14	GO:0090657;GO:0061820	telomeric loop disassembly	0.0959231477011259	BP
-1448	0.0110756746953851	2	74	GO:0046677	response to antibiotic	0.0970019190279114	BP
2130	0.0111933684456656	2	34	GO:0071625	vocalization behavior	0.0977888307989492	BP
-3734	0.0113914923809745	2	11	GO:0072006	nephron development	0.099272757424274	BP
-2581	0.0114466327923405	3	23	GO:0001751;GO:0046532	regulation of photoreceptor cell differentiation	0.0995063721948016	BP
-2763	0.0116089311851213	4	20	GO:0009435;GO:0019359;GO:0019363;GO:0046496;GO:0019362	pyridine nucleotide biosynthetic process	0.100047429712279	BP
3564	0.0116368833070222	2	12	GO:0071168	protein localization to chromatin	0.100047429712279	BP
-1208	0.011641913455219	2	105	GO:0050777	negative regulation of immune response	0.100047429712279	BP
2255	0.011647811714065	6	30	GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	0.100047429712279	BP
-2575	0.0116513094397273	2	23	GO:0060972	left/right pattern formation	0.100047429712279	BP
-338	0.0117878209192692	2	1452	GO:0050790	regulation of catalytic activity	0.100972748947496	BP
-1618	0.0119295835083115	3	58	GO:0002040	sprouting angiogenesis	0.101938436207275	BP
-2247	0.0119645518528959	2	30	GO:0071420;GO:0034776	response to histamine	0.101989092493617	BP
-1461	0.0120528793351865	4	71	GO:0048863	stem cell differentiation	0.102345891549474	BP
3884	0.0120724696478732	3	10	GO:0016319	mushroom body development	0.102345891549474	BP
-806	0.0121156673772681	6	235	GO:0006898	receptor-mediated endocytosis	0.102345891549474	BP
2680	0.0121229757644024	5	21	GO:0010165	response to X-ray	0.102345891549474	BP
623	0.0123171809994499	8	395	GO:0000122	negative regulation of transcription by RNA polymerase II	0.103619867457219	BP
-1417	0.0123489739423141	2	75	GO:0006821;GO:0015698	inorganic anion transport	0.103619867457219	BP
-1024	0.0123623930707787	2	144	GO:0007219	Notch signaling pathway	0.103619867457219	BP
3688	0.0124431788678845	3	11	GO:0009151	purine deoxyribonucleotide metabolic process	0.104048676628596	BP
-2308	0.0126073361158323	2	28	GO:0060059	embryonic retina morphogenesis in camera-type eye	0.105033984128303	BP
420	0.0126208261110888	3	889	GO:0010558;GO:0031327;GO:0009890	negative regulation of biosynthetic process	0.105033984128303	BP
-3148	0.0127474477289018	3	15	GO:0032490	detection of molecule of bacterial origin	0.105836965541142	BP
-521	0.0128461343309441	4	565	GO:0007600	sensory perception	0.106219310397225	BP
-2003	0.0128539883026255	2	37	GO:0060027	convergent extension involved in gastrulation	0.106219310397225	BP
-1739	0.0129867261224372	4	49	GO:0007266	Rho protein signal transduction	0.107064277328637	BP
3369	0.0130763497279176	4	13	GO:0000712	resolution of meiotic recombination intermediates	0.107550679729383	BP
-2379	0.01320824842001	2	26	GO:0071542	dopaminergic neuron differentiation	0.108381701988493	BP
3824	0.0134724626786577	4	10	GO:0071578	zinc ion import across plasma membrane	0.110292048781925	BP
2323	0.013682448961258	7	27	GO:0044458	motile cilium assembly	0.111750606399856	BP
-744	0.0138349569038072	4	266	GO:0030182	neuron differentiation	0.112461565574251	BP
-1184	0.0138696738554366	2	104	GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	0.112461565574251	BP
-1219	0.0138803909335791	4	98	GO:0050905	neuromuscular process	0.112461565574251	BP
2511	0.0138975852674331	2	23	GO:0099054;GO:0003360	presynapse assembly	0.112461565574251	BP
-466	0.0139895309135123	2	693	GO:0030001;GO:0006812	cation transport	0.112945362225874	BP
2398	0.014308876651358	2	25	GO:0044818	mitotic G2/M transition checkpoint	0.115258657797177	BP
